2018-04-02 19:25:07, 0, 750
2018-04-02 19:25:11, 0, 620
2018-04-02 19:25:12, 0, 608
2018-04-02 19:25:17, 0, 473
2018-04-02 19:25:18, 0, 441
2018-04-02 19:25:40, 0, 423
2018-04-02 19:25:45, -4, 347
2018-04-02 19:25:50, 0, 516
2018-04-02 19:25:54, 0, 74
2018-04-02 19:25:55, 0, 573
2018-04-02 19:26:11, 0, 241
2018-04-02 19:26:13, 0, 655
2018-04-02 19:26:24, 0, 132
2018-04-02 19:26:27, 0, 146
2018-04-02 19:26:29, 0, 82
2018-04-02 19:26:30, 0, 568
2018-04-02 19:26:30, 0, 566
2018-04-02 19:26:38, -1, 112
2018-04-02 19:26:45, 0, 617
2018-04-02 19:26:47, 0, 274
2018-04-02 19:26:51, 0, 202
2018-04-02 19:26:51, -3, 40
2018-04-02 19:26:53, -1, 251
2018-04-02 19:26:55, 0, 150
2018-04-02 19:26:59, 0, 56
2018-04-02 19:27:15, 0, 584
2018-04-02 19:27:17, -1, 246
2018-04-02 19:27:22, -2, 326
2018-04-02 19:27:31, 0, 162
2018-04-02 19:27:46, 0, 634
2018-04-02 19:27:55, 0, 439
2018-04-02 19:28:08, 0, 460
2018-04-02 19:28:11, 0, 667
2018-04-02 19:28:24, 0, 197
2018-04-02 19:28:30, 0, 450
2018-04-02 19:28:31, 0, 615
2018-04-02 19:28:38, 0, 128
2018-04-02 19:28:40, 0, 446
2018-04-02 19:28:43, 0, 179
2018-04-02 19:28:46, 0, 82
2018-04-02 19:28:58, 0, 103
2018-04-02 19:29:01, 0, 274
2018-04-02 19:29:12, 0, 572
2018-04-02 19:29:19, 0, 106
2018-04-02 19:29:22, -1, 226
2018-04-02 19:29:29, 0, 555
2018-04-02 19:29:31, 0, 133
2018-04-02 19:29:35, 0, 78
2018-04-02 19:29:41, 0, 318
2018-04-02 19:29:41, 0, 176
2018-04-02 19:29:46, 0, 85
2018-04-02 19:29:47, 0, 95
2018-04-02 19:29:56, 0, 146
2018-04-02 19:30:02, 0, 355
2018-04-02 19:30:08, 0, 808
2018-04-02 19:30:12, 0, 444
2018-04-02 19:30:22, 0, 182
2018-04-02 19:30:24, 0, 387
2018-04-02 19:30:33, 0, 561
2018-04-02 19:30:34, 0, 391
2018-04-02 19:30:34, 0, 306
2018-04-02 19:30:45, 0, 328
2018-04-02 19:30:46, 0, 181
2018-04-02 19:30:47, 0, 213
2018-04-02 19:30:47, 0, 215
2018-04-02 19:30:55, 0, 150
2018-04-02 19:30:58, 0, 448
2018-04-02 19:31:16, 0, 391
2018-04-02 19:31:16, 0, 286
2018-04-02 19:31:21, -1, 270
2018-04-02 19:31:22, 0, 2
2018-04-02 19:31:27, 0, 510
2018-04-02 19:31:31, 0, 573
2018-04-02 19:31:38, -1, 288
2018-04-02 19:31:41, 0, 209
2018-04-02 19:31:44, 0, 314
2018-04-02 19:31:50, 0, 299
2018-04-02 19:31:55, 0, 255
2018-04-02 19:31:57, 0, 202
2018-04-02 19:31:59, 0, 552
2018-04-02 19:32:05, 0, 226
2018-04-02 19:32:08, 0, 382
2018-04-02 19:32:11, 0, 88
2018-04-02 19:32:23, 0, 370
2018-04-02 19:32:25, -1, 162
2018-04-02 19:32:34, 0, 463
2018-04-02 19:32:36, 0, 468
2018-04-02 19:32:38, 0, 215
2018-04-02 19:32:43, 0, 101
2018-04-02 19:32:47, -1, 103
2018-04-02 19:32:47, 0, 478
2018-04-02 19:32:50, 0, 337
2018-04-02 19:32:53, 0, 181
2018-04-02 19:32:54, 0, 74
2018-04-02 19:32:56, 0, 131
2018-04-02 19:33:00, 0, 203
2018-04-02 19:33:06, 0, 194
2018-04-02 19:33:11, 0, 249
2018-04-02 19:33:26, 0, 224
2018-04-02 19:33:28, 0, 415
2018-04-02 19:33:35, 0, 387
2018-04-02 19:33:35, -4, 311
2018-04-02 19:33:43, 0, 135
2018-04-02 19:33:49, -57, 889
2018-04-02 19:33:54, -1, 363
2018-04-02 19:33:59, -1, 143
2018-04-02 19:34:10, 0, 551
2018-04-02 19:34:24, -1, 333
2018-04-02 19:34:32, 0, 692
2018-04-02 19:34:39, 0, 513
2018-04-02 19:34:47, 0, 123
2018-04-02 19:34:48, 0, 348
2018-04-02 19:34:55, 0, 743
2018-04-02 19:35:00, 0, 76
2018-04-02 19:35:05, 0, 88
2018-04-02 19:35:18, 0, 555
2018-04-02 19:35:18, 0, 126
2018-04-02 19:35:20, -3, 271
2018-04-02 19:35:23, 0, 211
2018-04-02 19:35:32, 0, 110
2018-04-02 19:35:51, 0, 278
2018-04-02 19:35:56, -1, 299
2018-04-02 19:36:01, -1, 447
2018-04-02 19:36:01, 0, 88
2018-04-02 19:36:03, 0, 676
2018-04-02 19:36:04, 0, 563
2018-04-02 19:36:23, -1, 168
2018-04-02 19:36:24, -1, 293
2018-04-02 19:36:30, 0, 95
2018-04-02 19:36:30, 0, 374
2018-04-02 19:36:34, 0, 72
2018-04-02 19:36:35, -1, 446
2018-04-02 19:36:43, 0, 108
2018-04-02 19:36:49, 0, 332
2018-04-02 19:36:54, 0, 97
2018-04-02 19:36:56, -1, 802
2018-04-02 19:37:00, 0, 259
2018-04-02 19:37:05, 0, 135
2018-04-02 19:37:13, 0, 546
2018-04-02 19:37:28, -1, 162
2018-04-02 19:37:38, -2, 247
2018-04-02 19:37:45, 0, 577
2018-04-02 19:37:51, -1, 274
2018-04-02 19:37:53, 0, 585
2018-04-02 19:37:59, -14, 730
2018-04-02 19:38:01, -1, 242
2018-04-02 19:38:03, -1, 303
2018-04-02 19:38:12, -1, 261
2018-04-02 19:38:21, 0, 260
2018-04-02 19:38:23, 0, 383
2018-04-02 19:38:34, 0, 432
2018-04-02 19:38:43, 0, 421
2018-04-02 19:38:51, -1, 208
2018-04-02 19:38:52, 0, 581
2018-04-02 19:38:57, 0, 445
2018-04-02 19:39:00, 0, 474
2018-04-02 19:39:02, 0, 91
2018-04-02 19:39:05, -3, 19
2018-04-02 19:39:11, 0, 86
2018-04-02 19:39:18, 0, 192
2018-04-02 19:39:26, -10, 59
2018-04-02 19:39:30, 0, 14
2018-04-02 19:39:31, 0, 286
2018-04-02 19:39:37, 0, 662
2018-04-02 19:39:51, 0, 336
2018-04-02 19:39:54, -3, 359
2018-04-02 19:39:57, 0, 89
2018-04-02 19:40:01, 0, 810
2018-04-02 19:40:01, 0, 80
2018-04-02 19:40:10, 0, 227
2018-04-02 19:40:11, 0, 145
2018-04-02 19:40:21, 0, 300
2018-04-02 19:40:23, 0, 542
2018-04-02 19:40:23, 0, 202
2018-04-02 19:40:30, 0, 687
2018-04-02 19:40:47, 0, 250
2018-04-02 19:40:47, 0, 326
2018-04-02 19:40:56, 0, 467
2018-04-02 19:40:56, 0, 526
2018-04-02 19:41:01, 0, 204
2018-04-02 19:41:02, 0, 103
2018-04-02 19:41:11, 0, 599
2018-04-02 19:41:27, -1, 225
2018-04-02 19:41:32, 0, 85
2018-04-02 19:41:35, 0, 533
2018-04-02 19:41:37, 0, 603
2018-04-02 19:41:42, 0, 525
2018-04-02 19:41:44, 0, 176
2018-04-02 19:41:54, 0, 207
2018-04-02 19:41:58, 0, 222
2018-04-02 19:42:00, 0, 97
2018-04-02 19:42:05, 0, 79
2018-04-02 19:42:08, 0, 402
2018-04-02 19:42:22, 0, 570
2018-04-02 19:42:22, 0, 94
2018-04-02 19:42:25, 0, 525
2018-04-02 19:42:35, 0, 482
2018-04-02 19:42:37, 0, 400
2018-04-02 19:42:43, 0, 105
2018-04-02 19:42:46, -1, 271
2018-04-02 19:42:56, 0, 469
2018-04-02 19:43:05, -1, 288
2018-04-02 19:43:06, 0, 322
2018-04-02 19:43:11, 0, 99
2018-04-02 19:43:14, -1, 563
2018-04-02 19:43:17, 0, 92
2018-04-02 19:43:27, 0, 401
2018-04-02 19:43:32, 0, 230
2018-04-02 19:43:37, 0, 706
2018-04-02 19:43:44, 0, 250
2018-04-02 19:43:45, 0, 489
2018-04-02 19:43:48, 0, 231
2018-04-02 19:43:56, 0, 509
2018-04-02 19:44:08, -1, 184
2018-04-02 19:44:17, 0, 513
2018-04-02 19:44:17, 0, 423
2018-04-02 19:44:21, -1, 335
2018-04-02 19:44:27, 0, 518
2018-04-02 19:44:32, 0, 220
2018-04-02 19:44:41, 0, 207
2018-04-02 19:44:47, 0, 370
2018-04-02 19:44:51, 0, 542
2018-04-02 19:45:04, 0, 550
2018-04-02 19:45:04, 0, 131
2018-04-02 19:45:15, 0, 544
2018-04-02 19:45:21, 0, 402
2018-04-02 19:45:23, 0, 503
2018-04-02 19:45:26, 0, 72
2018-04-02 19:45:29, 0, 213
2018-04-02 19:45:34, 0, 131
2018-04-02 19:45:42, 0, 466
2018-04-02 19:45:42, 0, 208
2018-04-02 19:45:46, -2, 121
2018-04-02 19:45:54, 0, 427
2018-04-02 19:45:56, 0, 220
2018-04-02 19:45:57, 0, 617
2018-04-02 19:46:06, 0, 114
2018-04-02 19:46:08, 0, 344
2018-04-02 19:46:11, 0, 333
2018-04-02 19:46:16, 0, 83
2018-04-02 19:46:19, 0, 199
2018-04-02 19:46:29, 0, 160
2018-04-02 19:46:31, 0, 440
2018-04-02 19:46:34, 0, 84
2018-04-02 19:46:36, 0, 365
2018-04-02 19:46:37, -1, 283
2018-04-02 19:46:40, 0, 149
2018-04-02 19:46:48, 0, 209
2018-04-02 19:47:01, -2, 200
2018-04-02 19:47:05, 0, 376
2018-04-02 19:47:10, 0, 431
2018-04-02 19:47:15, 0, 93
2018-04-02 19:47:15, 0, 215
2018-04-02 19:47:16, 0, 366
2018-04-02 19:47:17, -11, 217
2018-04-02 19:47:22, -2, 88
2018-04-02 19:47:34, 0, 253
2018-04-02 19:47:34, 0, 380
2018-04-02 19:47:43, -3, 303
2018-04-02 19:47:47, 0, 116
2018-04-02 19:47:48, 0, 94
2018-04-02 19:48:01, 0, 218
2018-04-02 19:48:04, 0, 141
2018-04-02 19:48:06, 0, 225
2018-04-02 19:48:08, 0, 79
2018-04-02 19:48:15, 0, 205
2018-04-02 19:48:18, 0, 142
2018-04-02 19:48:19, 0, 581
2018-04-02 19:48:19, 0, 639
2018-04-02 19:48:20, 0, 82
2018-04-02 19:48:29, 0, 186
2018-04-02 19:48:33, 0, 207
2018-04-02 19:48:41, 0, 87
2018-04-02 19:48:46, 0, 366
2018-04-02 19:48:50, 0, 244
2018-04-02 19:48:55, 0, 159
2018-04-02 19:49:00, -6, 195
2018-04-02 19:49:03, -10, 49
2018-04-02 19:49:06, 0, 84
2018-04-02 19:49:08, 0, 309
2018-04-02 19:49:16, 0, 365
2018-04-02 19:49:18, 0, 162
2018-04-02 19:49:20, 0, 221
2018-04-02 19:49:23, 0, 79
2018-04-02 19:49:31, 0, 227
2018-04-02 19:49:40, 0, 280
2018-04-02 19:49:42, 0, 563
2018-04-02 19:49:42, 0, 478
2018-04-02 19:49:48, 0, 253
2018-04-02 19:49:49, 0, 359
2018-04-02 19:49:54, 0, 104
2018-04-02 19:49:59, 0, 213
2018-04-02 19:50:02, 0, 203
2018-04-02 19:50:16, 0, 433
2018-04-02 19:50:21, 0, 513
2018-04-02 19:50:23, -1, 261
2018-04-02 19:50:32, 0, 477
2018-04-02 19:50:33, 0, 444
2018-04-02 19:50:40, -3, 289
2018-04-02 19:50:43, -3, 19
2018-04-02 19:50:55, 0, 220
2018-04-02 19:51:00, -1, 139
2018-04-02 19:51:07, 0, 542
2018-04-02 19:51:08, 0, 444
2018-04-02 19:51:14, 0, 530
2018-04-02 19:51:16, 0, 132
2018-04-02 19:51:18, -1, 194
2018-04-02 19:51:22, 0, 77
2018-04-02 19:51:28, -1, 384
2018-04-02 19:51:33, -5, 158
2018-04-03 05:01:22, -1, 116
2018-04-03 05:01:53, 0, 493
2018-04-03 05:01:53, 0, 511
2018-04-03 05:01:59, 0, 548
2018-04-03 05:02:10, 0, 662
2018-04-03 05:02:26, 0, 99
2018-04-03 05:03:29, 0, 206
2018-04-03 05:03:30, 0, 84
2018-04-03 05:03:32, 0, 152
2018-04-03 05:03:41, 0, 384
2018-04-03 05:03:49, 0, 121
2018-04-03 05:03:50, 0, 211
2018-04-03 05:03:59, 0, 431
2018-04-03 05:04:00, 0, 455
2018-04-03 05:04:02, 0, 179
2018-04-03 05:04:08, 0, 146
2018-04-03 05:04:09, -1, 670
2018-04-03 05:04:12, 0, 317
2018-04-03 05:04:26, 0, 308
2018-04-03 11:04:21, 0, 393
2018-04-03 11:04:22, 0, 323
2018-04-03 11:04:27, 0, 77
2018-04-03 11:04:32, -2, 525
2018-04-03 11:04:40, 0, 476
2018-04-03 11:04:45, 0, 374
2018-04-03 11:04:58, -1, 335
2018-04-03 11:05:09, 0, 540
2018-04-03 11:05:09, -1, 378
2018-04-03 11:05:10, 0, 342
2018-04-03 11:05:25, 0, 151
2018-04-03 11:05:30, 0, 80
2018-04-03 11:05:30, 0, 413
2018-04-03 11:05:43, 0, 426
2018-04-03 11:05:49, -3, 173
2018-04-03 11:05:52, 0, 496
2018-04-03 11:05:55, 0, 92
2018-04-03 11:06:07, 0, 181
2018-04-03 11:06:13, 0, 395
2018-04-03 11:06:15, 0, 539
2018-04-03 11:06:21, 0, 138
2018-04-03 11:06:29, 0, 123
2018-04-03 11:06:29, 0, 400
2018-04-03 11:06:32, -10, 77
2018-04-03 11:06:36, 0, 95
2018-04-03 11:06:45, 0, 231
2018-04-03 11:06:48, 0, 227
2018-04-03 11:06:51, 0, 98
2018-04-03 11:06:52, 0, 445
2018-04-03 11:06:55, 0, 275
2018-04-03 11:07:03, -1, 131
2018-04-03 11:07:08, 0, 582
2018-04-03 11:07:17, 0, 391
2018-04-03 11:07:19, 0, 313
2018-04-03 11:07:27, 0, 270
2018-04-03 11:07:27, -4, 420
2018-04-03 11:07:35, -1, 289
2018-04-03 11:07:43, -43, 215
2018-04-03 11:07:43, 0, 119
2018-04-03 11:07:56, 0, 475
2018-04-03 11:08:04, 0, 494
2018-04-03 11:08:05, 0, 323
2018-04-03 11:08:12, 0, 610
2018-04-03 11:08:14, 0, 407
2018-04-03 11:08:26, 0, 204
2018-04-03 11:08:33, 0, 193
2018-04-03 11:08:35, 0, 404
2018-04-03 11:08:37, 0, 74
2018-04-03 11:08:39, 0, 525
2018-04-03 11:08:41, -1, 184
2018-04-03 11:08:52, 0, 171
2018-04-03 11:08:55, 0, 599
2018-04-03 11:09:10, 0, 253
2018-04-03 11:09:19, 0, 503
2018-04-03 11:09:22, 0, 517
2018-04-03 11:09:27, 0, 131
2018-04-03 11:09:30, 0, 526
2018-04-03 11:09:38, -2, 375
2018-04-03 11:09:39, 0, 141
2018-04-03 11:09:41, 0, 553
2018-04-03 11:09:55, 0, 237
2018-04-03 11:09:56, 0, 232
2018-04-03 11:09:59, 0, 409
2018-04-03 11:10:00, 0, 81
2018-04-03 11:10:02, -1, 301
2018-04-03 11:10:03, 0, 493
2018-04-03 11:10:08, 0, 81
2018-04-03 11:10:13, 0, 139
2018-04-03 11:10:18, 0, 276
2018-04-03 11:10:26, 0, 151
2018-04-03 11:10:27, 0, 146
2018-04-03 11:10:34, 0, 124
2018-04-03 11:10:34, 0, 111
2018-04-03 11:10:34, 0, 477
2018-04-03 11:10:39, 0, 74
2018-04-03 11:10:40, 0, 353
2018-04-03 11:10:44, -1, 115
2018-04-03 11:10:46, 0, 519
2018-04-03 11:10:48, 0, 131
2018-04-03 11:10:57, 0, 142
2018-04-03 11:10:59, 0, 210
2018-04-03 11:11:02, 0, 364
2018-04-03 11:11:09, -1, 265
2018-04-03 11:11:12, 0, 190
